City,Country,Month,Day,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,Air_Quality_Category,Monthly_Avg_Temperature,Monthly_Avg_Wind_Speed,HasRained,Is_Stagnant,Dispersion_Index
Berlin,Germany,1,28,140.36,150.0,75.36,25.54,2.87,36.55,-2.1,17.21,5.39,194.81601685985248,Unhealthy,14.14,8.83,false,false,4.6
London,UK,9,19,42.34,85.92,28.88,13.52,0.15,53.83,33.22,15.26,4.67,117.8422110552764,Poor,18.45,10.68,false,false,4.05
Moscow,Russia,7,24,83.33,121.86,17.4,20.72,9.52,149.88,6.88,46.77,12.55,170.6722866174921,Unhealthy,17.72,10.1,false,false,8.55
Rio de Janeiro,Brazil,8,1,126.07,11.13,46.06,8.56,0.47,176.56,-5.06,21.72,11.02,195.04836670179137,Unhealthy,16.77,9.36,false,false,9.05
Tokyo,Japan,9,26,125.07,104.4,32.62,36.6,8.11,111.65,24.15,82.06,8.05,186.92128556375133,Unhealthy,12.22,11.61,false,false,4.42
Madrid,Spain,4,16,33.15,170.74,33.44,5.81,1.09,15.18,16.49,98.63,19.75,108.79050505050506,Poor,15.97,10.94,false,false,9.94
Paris,France,9,16,73.65,156.39,71.76,21.34,0.41,120.45,22.28,33.64,2.78,160.37144362486828,Unhealthy,11.91,9.29,false,false,2.08
Mexico City,Mexico,3,14,21.89,18.84,89.82,24.11,9.08,119.46,20.41,41.97,9.01,166.4744994731296,Unhealthy,14.92,10.36,false,false,6.35
Tokyo,Japan,11,20,139.97,187.38,8.73,42.7,8.98,146.1,-3.24,56.87,5.84,194.6146469968388,Unhealthy,11.47,10.76,false,false,3.72
New York,USA,5,5,26.07,102.44,64.75,24.81,5.25,47.47,37.11,43.07,19.66,80.37896995708155,Moderate,15.79,9.96,false,false,13.74
Bangkok,Thailand,9,6,34.06,157.16,98.11,13.95,3.52,78.9,17.57,12.95,12.98,102.0690909090909,Poor,12.83,10.64,false,false,11.49
Los Angeles,USA,9,26,95.29,70.03,50.44,15.2,0.13,106.38,6.63,75.79,3.38,171.54488935721812,Unhealthy,15.62,9.11,false,false,1.92
Paris,France,7,22,147.56,58.74,96.37,21.89,8.89,52.32,-6.27,21.78,14.03,198.5336143308746,Unhealthy,15.15,10.3,false,false,11.52
Bangkok,Thailand,7,27,93.25,187.55,46.61,23.04,7.03,104.29,15.96,86.54,19.14,179.09884088514227,Unhealthy,14.56,10.49,false,false,10.26
Bangkok,Thailand,3,12,114.33,185.13,96.9,44.33,0.25,83.66,21.05,20.93,7.86,181.3758693361433,Unhealthy,13.32,10.64,false,false,6.5
Toronto,Canada,4,7,93.79,91.62,20.17,28.06,4.26,180.5,-9.93,46.2,2.81,170.77038988408853,Unhealthy,15.35,10.39,false,false,1.92
Los Angeles,USA,4,9,89.55,177.81,96.44,38.67,3.0,86.01,9.93,75.67,0.52,168.58113804004216,Unhealthy,14.11,9.77,false,false,0.3
Toronto,Canada,6,9,124.22,82.25,77.12,44.0,6.83,74.74,9.0,38.54,11.51,193.2721812434141,Unhealthy,16.31,10.24,false,false,8.31
Sydney,Australia,2,8,19.85,184.61,77.2,38.22,9.14,155.63,11.32,68.8,15.02,115.65545454545456,Poor,9.74,10.33,false,false,8.9
Johannesburg,South Africa,12,18,29.92,168.78,63.44,40.82,5.23,134.64,33.72,68.92,12.56,107.82040404040404,Poor,18.35,9.16,false,false,7.44
Johannesburg,South Africa,12,16,87.29,111.52,90.87,11.23,8.09,36.8,30.26,70.93,4.64,167.41422550052687,Unhealthy,18.35,9.16,false,false,2.71
London,UK,3,28,87.0,104.53,51.68,44.02,8.94,63.12,15.97,55.07,11.84,167.26448893572183,Unhealthy,14.73,9.93,false,false,7.64
Bangkok,Thailand,12,19,13.19,192.88,86.45,11.92,2.67,66.99,25.47,50.08,17.66,119.74868686868686,Poor,14.64,11.4,false,false,11.77
Mumbai,India,5,20,52.47,27.63,10.81,17.08,1.78,41.89,30.52,40.94,6.02,84.94847826086956,Moderate,17.26,9.48,false,false,4.27
London,UK,9,9,47.67,184.65,96.82,7.9,2.96,165.68,4.8,25.61,11.02,130.96633165829147,Poor,18.45,10.68,false,false,8.77
New York,USA,6,12,24.56,71.67,9.17,44.96,0.78,48.03,-9.51,87.11,0.64,77.20343347639485,Moderate,15.78,9.84,false,false,0.34
Toronto,Canada,9,5,49.26,146.82,78.87,1.11,2.14,15.97,-1.42,64.15,19.57,134.88140703517587,Poor,16.8,11.04,false,false,11.92
New York,USA,10,3,132.15,25.04,38.92,1.33,1.92,94.85,4.31,61.65,17.53,190.5769230769231,Unhealthy,14.43,10.45,false,false,10.84
Moscow,Russia,8,15,74.47,102.54,94.35,1.75,5.04,172.74,-8.62,81.15,19.77,160.79483667017914,Unhealthy,13.72,9.61,false,false,10.91
Mumbai,India,8,25,89.97,197.97,72.19,2.57,4.57,132.91,17.28,64.96,1.5,168.79799789251845,Unhealthy,14.73,9.18,false,false,0.91
Cairo,Egypt,2,28,68.01,65.06,24.49,16.05,1.52,131.57,5.3,51.66,7.26,157.45932560590094,Unhealthy,9.78,10.02,false,false,4.79
Los Angeles,USA,8,15,89.23,165.41,26.04,31.92,8.73,145.02,-7.32,61.92,18.19,168.4159114857745,Unhealthy,11.86,9.92,false,false,11.23
Moscow,Russia,8,7,122.77,133.25,86.81,49.2,3.52,12.02,-5.61,96.8,14.14,185.7337197049526,Unhealthy,13.72,9.61,true,false,7.18
Cairo,Egypt,3,18,7.81,131.58,28.35,27.86,1.37,108.42,1.67,52.58,3.65,88.90323232323233,Moderate,14.3,10.02,false,false,2.39
Los Angeles,USA,6,25,72.13,155.64,39.67,41.63,4.65,123.62,30.38,96.55,14.72,159.5866174920969,Unhealthy,17.79,9.92,false,false,7.49
Moscow,Russia,5,4,56.34,35.54,85.38,32.26,8.05,98.98,20.47,19.78,17.58,151.43371970495258,Unhealthy,14.33,11.16,false,false,14.68
Madrid,Spain,5,27,120.49,52.27,64.06,37.86,1.93,64.96,-3.4,17.74,4.72,184.5564805057956,Unhealthy,11.02,9.85,false,false,4.01
Los Angeles,USA,6,2,37.77,26.33,23.71,48.61,3.67,140.75,-9.5,58.0,4.83,106.58944723618092,Poor,17.79,9.92,false,false,3.06
Sydney,Australia,8,25,141.92,150.83,54.33,32.05,3.15,55.72,-7.08,18.14,4.4,195.6214963119073,Unhealthy,15.83,10.33,false,false,3.72
London,UK,1,11,116.67,198.17,83.49,44.73,6.6,171.04,28.65,35.1,17.2,182.5840885142255,Unhealthy,14.04,10.45,false,false,12.73
Los Angeles,USA,9,13,70.81,13.34,67.56,22.99,9.84,189.85,9.77,52.36,7.85,158.90505795574288,Unhealthy,15.62,9.11,false,false,5.15
Mexico City,Mexico,3,15,135.27,36.53,51.76,25.6,3.2,139.57,22.61,69.41,15.2,192.18788198103263,Unhealthy,14.92,10.36,false,false,8.97
Johannesburg,South Africa,5,14,103.9,95.81,45.01,10.16,2.5,38.61,39.72,47.41,13.77,175.99051633298208,Unhealthy,15.9,10.71,false,false,9.34
Toronto,Canada,9,21,56.91,197.63,40.42,25.35,6.32,89.24,27.76,66.77,8.96,194.81601685985248,Unhealthy,16.8,11.04,false,false,5.37
Toronto,Canada,8,20,131.62,102.17,97.09,2.02,3.02,31.49,-7.36,51.89,14.55,171.0027397260274,Unhealthy,13.52,8.97,false,false,9.58
Tokyo,Japan,8,4,99.4,49.04,61.62,13.63,2.55,116.4,18.44,73.18,5.27,173.66701791359327,Unhealthy,13.24,9.37,false,false,3.04
Tokyo,Japan,12,14,130.44,36.9,42.32,7.83,5.27,193.41,-7.68,79.92,18.09,176.84762908324552,Unhealthy,11.62,10.03,false,false,10.05
Mexico City,Mexico,3,12,37.33,157.27,88.28,40.56,4.96,15.97,19.59,63.84,15.12,105.50603015075376,Poor,14.92,10.36,false,false,9.23
Istanbul,Turkey,8,9,131.86,13.21,13.69,22.63,4.55,174.47,2.86,35.51,12.32,190.42718651211803,Unhealthy,15.01,8.76,false,false,9.09
Seoul,South Korea,8,3,126.15,44.36,94.06,12.95,2.21,124.5,10.81,63.38,7.84,187.47892518440463,Unhealthy,14.73,9.89,false,false,4.8
Sydney,Australia,8,4,78.02,59.85,15.23,17.68,5.26,171.51,39.43,58.47,10.21,162.62781875658587,Unhealthy,15.83,10.33,false,false,6.44
Los Angeles,USA,6,3,123.47,22.73,39.76,20.16,0.67,117.19,-1.71,11.92,8.18,186.09515279241307,Unhealthy,17.79,9.92,false,false,7.31
London,UK,2,11,14.14,72.57,6.14,49.8,2.07,152.73,-4.35,51.19,8.58,68.33846153846153,Moderate,14.65,10.39,false,false,5.67
Johannesburg,South Africa,4,5,50.4,34.22,93.76,45.6,3.5,113.14,32.01,49.23,19.13,137.68844221105527,Poor,14.13,10.18,false,false,12.82
Madrid,Spain,12,9,109.21,80.45,56.37,22.06,2.14,57.75,23.73,37.83,5.25,178.7322444678609,Unhealthy,13.2,9.25,false,false,3.81
Madrid,Spain,11,7,85.01,178.4,46.88,16.66,4.66,149.33,12.27,84.25,14.8,166.23698630136985,Unhealthy,14.17,10.45,false,false,8.03
Mumbai,India,7,8,146.24,120.67,18.37,35.61,9.73,37.56,16.32,90.15,8.25,197.8520547945205,Unhealthy,13.77,11.16,false,false,4.34
Madrid,Spain,7,22,38.97,166.37,55.3,29.81,0.49,75.17,23.66,85.9,14.6,109.54422110552764,Poor,13.26,10.9,false,false,7.85
Madrid,Spain,6,24,140.18,83.67,9.12,28.92,8.76,57.55,35.24,75.12,7.14,194.7230769230769,Unhealthy,17.11,8.79,false,false,4.08
Bangkok,Thailand,11,20,18.85,109.84,95.04,38.49,1.4,45.98,9.65,33.72,6.25,94.71652173913044,Moderate,18.46,10.36,false,false,4.67
Madrid,Spain,11,10,105.78,89.17,15.76,48.0,9.21,125.02,31.64,74.03,18.7,176.96122233930453,Unhealthy,14.17,10.45,false,false,10.75
Beijing,China,5,21,105.83,124.5,8.49,39.18,2.38,51.59,8.18,86.19,6.16,176.98703898840884,Unhealthy,14.45,9.64,false,false,3.31
Moscow,Russia,8,17,89.34,51.22,94.13,17.18,9.58,118.73,0.06,98.71,6.61,168.472708113804,Unhealthy,13.72,9.61,false,false,3.33
Dubai,UAE,5,19,48.52,159.52,71.15,40.12,4.97,54.48,-4.23,62.32,3.5,133.0592964824121,Poor,16.25,11.08,false,false,2.16
Mexico City,Mexico,2,23,72.15,126.55,79.11,19.46,7.04,138.05,0.71,85.33,15.07,155.76059009483666,Unhealthy,17.56,9.83,false,false,8.13
Cairo,Egypt,12,4,110.85,135.72,73.12,21.6,9.53,111.54,-6.06,82.0,12.79,163.96512118018967,Unhealthy,15.75,9.44,false,false,7.03
Paris,France,7,17,22.93,109.54,89.83,6.73,5.42,55.05,21.68,24.39,18.67,89.16673913043479,Moderate,15.15,10.3,false,false,15.01
Madrid,Spain,7,11,82.77,126.2,22.69,40.27,0.85,39.05,3.09,88.85,18.53,165.0804004214963,Unhealthy,13.26,10.9,false,false,9.81
Madrid,Spain,6,21,10.6,19.46,55.95,42.18,1.24,196.11,1.93,35.25,15.1,195.7712328767124,Unhealthy,17.11,8.79,false,false,11.16
Paris,France,6,18,30.91,10.92,69.25,35.54,5.95,57.33,20.62,41.29,7.15,82.0,Moderate,13.47,9.37,false,false,5.06
Seoul,South Korea,4,24,102.2,182.26,24.42,41.8,9.13,149.08,-8.65,28.57,9.25,175.1127502634352,Unhealthy,14.31,11.81,false,false,7.19
Toronto,Canada,5,24,44.41,129.53,40.07,6.95,3.91,94.74,-4.88,58.78,1.55,166.6603793466807,Unhealthy,15.6,10.43,false,false,0.98
Beijing,China,1,19,146.88,196.41,83.07,7.59,3.3,85.76,24.68,39.7,7.98,154.33034773445732,Unhealthy,15.22,10.6,false,false,5.71
Moscow,Russia,5,3,7.65,121.83,92.88,34.51,0.33,137.01,31.09,70.28,18.78,92.41565217391305,Moderate,14.33,11.16,false,false,11.03
Los Angeles,USA,10,15,133.43,25.71,76.7,7.97,1.34,51.96,4.6,58.77,17.02,112.41353535353537,Poor,14.02,10.27,false,false,10.72
London,UK,6,9,53.02,77.36,73.31,49.1,6.93,18.59,21.77,95.09,11.95,144.13969849246232,Poor,18.4,10.5,false,false,6.13
Berlin,Germany,2,10,130.04,21.31,85.42,18.32,0.13,41.6,8.25,49.04,3.72,173.45532139093785,Unhealthy,15.8,8.89,false,false,2.5
Tokyo,Japan,6,14,125.19,23.32,83.6,46.63,7.41,42.49,20.34,20.34,6.47,186.9832455216017,Unhealthy,14.34,9.85,false,false,5.38
Cairo,Egypt,10,22,99.9,115.14,21.36,10.88,7.05,68.7,6.39,32.76,2.41,173.92518440463647,Unhealthy,15.61,9.87,false,false,1.82
London,UK,11,6,39.23,149.16,79.98,22.56,4.59,46.21,24.12,13.76,6.77,113.0619191919192,Poor,13.48,9.29,false,false,5.95
London,UK,6,2,104.52,73.8,88.02,7.46,0.89,153.79,11.31,95.18,7.8,176.31064278187566,Unhealthy,18.4,10.5,false,false,4.0
Berlin,Germany,7,24,20.54,49.03,43.82,31.85,5.89,138.98,12.31,53.6,16.82,68.74935622317597,Moderate,17.99,10.02,false,false,10.95
Mexico City,Mexico,6,27,35.23,44.98,81.98,45.87,7.04,133.28,4.48,58.08,15.34,99.64248927038626,Moderate,13.43,9.45,false,false,9.7
Beijing,China,7,25,136.33,92.08,20.64,41.07,7.95,45.99,-2.0,72.79,9.08,192.73519494204427,Unhealthy,13.81,10.01,false,false,5.25
Johannesburg,South Africa,2,8,13.73,42.24,91.27,42.33,8.64,22.97,12.98,65.62,16.33,92.4,Moderate,13.49,10.69,false,false,9.86
London,UK,9,28,67.4,24.68,97.25,31.57,1.63,120.13,-0.39,84.78,4.37,175.1850368809273,Unhealthy,18.45,10.68,false,false,2.36
Beijing,China,4,14,45.25,190.1,68.91,15.03,6.38,11.47,25.09,11.21,1.83,168.28166491043203,Unhealthy,14.82,10.54,false,false,1.65
Mexico City,Mexico,8,13,58.36,71.26,39.23,43.92,5.43,184.58,27.92,92.99,14.4,152.47671232876712,Unhealthy,11.58,10.47,false,false,7.46
Mexico City,Mexico,2,19,130.54,115.5,53.7,37.34,3.47,126.16,39.0,96.01,13.06,189.745626975764,Unhealthy,17.56,9.83,false,false,6.66
Cairo,Egypt,3,18,116.15,75.24,18.93,28.02,5.0,20.51,1.67,52.58,3.65,88.90323232323233,Moderate,14.3,10.02,false,false,2.39
Moscow,Russia,5,6,52.93,195.28,17.83,49.42,9.33,145.33,-7.5,39.74,10.87,169.48988408851423,Unhealthy,14.33,11.16,false,false,7.78
Bangkok,Thailand,1,15,59.56,172.04,73.73,16.52,9.09,195.43,-7.77,11.55,10.46,153.0963119072708,Unhealthy,15.08,10.9,false,false,9.38
Berlin,Germany,1,9,116.71,141.27,33.24,11.69,5.98,54.37,9.77,32.84,2.94,103.93015075376884,Poor,14.14,8.83,false,false,2.21
Paris,France,9,23,105.7,62.34,48.55,48.04,3.04,18.01,24.16,31.09,19.21,176.91991570073762,Unhealthy,11.91,9.29,false,false,14.65
Tokyo,Japan,2,12,85.34,164.05,51.71,12.78,0.21,98.57,-6.65,85.96,3.06,166.4073761854584,Unhealthy,17.43,11.11,false,false,1.65
Sydney,Australia,12,24,123.15,172.31,16.04,21.38,0.45,135.69,-7.83,33.9,2.02,185.9299262381454,Unhealthy,12.67,10.42,false,false,1.51
London,UK,11,14,96.49,61.05,24.96,49.83,2.43,176.57,34.97,10.12,5.59,193.8866174920969,Unhealthy,13.48,9.29,false,false,5.08
Rio de Janeiro,Brazil,3,25,74.38,161.8,62.84,41.37,8.91,179.47,-9.3,95.38,16.97,177.7563751317176,Unhealthy,18.14,12.15,true,false,8.69
New York,USA,2,23,143.69,74.07,10.94,28.75,0.63,108.07,18.87,14.28,1.79,196.5354056902002,Unhealthy,14.62,9.54,false,false,1.57
Paris,France,7,2,78.27,90.88,21.68,17.37,5.91,80.52,11.58,93.72,3.04,162.7569020021075,Unhealthy,15.15,10.3,false,false,1.57
Mexico City,Mexico,7,5,61.75,175.1,49.13,19.26,7.37,67.15,29.79,76.65,13.16,154.22708113804003,Unhealthy,19.55,12.09,false,false,7.45
Mumbai,India,7,19,38.99,102.64,73.97,40.5,0.11,29.96,11.81,60.44,4.15,91.72326086956522,Moderate,13.77,11.16,false,false,2.59
Berlin,Germany,3,6,83.7,133.02,71.97,11.94,9.71,100.76,27.02,33.86,15.77,165.56059009483667,Unhealthy,16.89,10.88,false,false,11.78
Mumbai,India,1,25,123.51,18.93,77.91,29.86,0.48,108.52,11.18,11.56,4.59,130.6462311557789,Poor,14.78,10.02,false,false,4.11
Sydney,Australia,2,2,118.44,113.5,38.85,12.05,5.44,44.26,15.51,31.16,15.2,183.49799789251844,Unhealthy,9.74,10.33,false,false,11.59
Rio de Janeiro,Brazil,9,9,44.36,53.63,76.3,16.99,0.15,147.75,0.6,55.79,1.13,189.3377239199157,Unhealthy,18.36,10.61,false,false,0.73
London,UK,6,17,17.12,25.23,51.19,19.59,3.43,125.78,37.03,36.97,0.8,61.55708154506438,Moderate,18.4,10.5,false,false,0.58
Sydney,Australia,9,8,92.52,90.55,18.13,31.39,9.26,160.11,0.55,89.18,2.33,170.1146469968388,Unhealthy,10.87,10.39,false,false,1.23
Mexico City,Mexico,5,17,10.48,39.08,35.58,3.46,0.83,78.87,-7.99,44.81,18.87,43.66666666666667,Good,14.2,11.91,false,false,13.03
Beijing,China,5,15,77.68,82.45,61.54,29.25,1.22,112.74,29.56,51.28,5.67,162.4522655426765,Unhealthy,14.45,9.64,false,false,3.75
Los Angeles,USA,8,9,113.25,39.8,18.1,30.23,1.13,177.99,-6.58,24.11,14.89,180.81822971549,Unhealthy,11.86,9.92,false,false,12.0
Paris,France,5,27,48.89,155.47,6.25,41.51,7.1,126.84,38.14,41.17,2.56,133.97035175879398,Poor,15.58,10.58,false,false,1.81
Bangkok,Thailand,4,4,131.2,121.23,42.51,15.94,0.34,126.77,-9.49,74.13,14.46,190.08640674394096,Unhealthy,12.61,11.02,false,false,8.3
Sydney,Australia,7,7,31.89,25.33,71.79,20.77,2.55,18.57,27.97,77.93,10.52,92.61845493562232,Moderate,14.3,9.01,false,false,5.91
Rio de Janeiro,Brazil,3,1,118.36,76.42,66.88,22.06,4.55,24.2,27.71,36.87,17.39,183.4566912539516,Unhealthy,18.14,12.15,false,false,12.71
Paris,France,10,5,114.72,169.28,84.19,7.17,7.01,89.15,3.81,21.85,1.69,181.57723919915705,Unhealthy,15.27,9.07,false,false,1.39
Rio de Janeiro,Brazil,8,19,20.57,30.61,54.58,9.76,7.17,102.17,26.15,72.11,3.13,77.7,Moderate,16.77,9.36,false,false,1.82
Cairo,Egypt,9,4,127.48,45.06,43.33,37.4,6.71,60.74,30.27,87.22,8.1,180.7562697576396,Unhealthy,12.59,9.66,false,false,4.33
Berlin,Germany,8,24,40.81,129.53,5.03,35.31,8.86,35.28,33.3,67.63,7.76,114.07487437185932,Poor,16.23,10.34,false,false,4.63
New York,USA,12,4,107.4,12.36,49.36,13.39,7.09,179.25,3.73,12.51,10.32,177.7976817702845,Unhealthy,15.14,9.77,false,false,9.17
Madrid,Spain,9,16,130.57,127.92,22.77,22.9,4.45,58.98,-5.73,43.03,13.54,189.76111696522656,Unhealthy,20.11,9.33,false,false,9.47
Paris,France,12,4,34.26,16.09,10.63,3.89,3.27,151.17,12.34,85.87,16.46,97.60257510729612,Moderate,13.86,10.5,false,false,8.86
Seoul,South Korea,6,22,93.39,91.37,41.27,6.06,0.3,173.75,-4.55,72.99,16.73,78.5,Moderate,18.07,9.89,false,false,9.67
London,UK,2,26,73.45,107.73,61.16,12.11,3.17,198.61,27.5,44.39,18.64,160.268177028451,Unhealthy,14.65,10.39,false,false,12.91
Toronto,Canada,4,27,148.25,24.66,19.73,26.66,4.46,78.01,-5.81,34.09,14.85,198.88988408851424,Unhealthy,15.35,10.39,false,false,11.07
Seoul,South Korea,1,6,31.42,106.16,78.09,35.36,1.31,106.98,-6.72,70.15,6.75,91.63004291845492,Moderate,11.62,10.14,false,false,3.97
Tokyo,Japan,11,17,85.32,112.12,39.13,49.64,2.37,141.51,38.23,81.14,15.34,177.57565858798736,Unhealthy,11.47,10.76,false,false,8.47
Mumbai,India,8,25,145.45,28.41,87.64,2.39,6.85,191.65,17.28,64.96,1.5,168.79799789251845,Unhealthy,14.73,9.18,false,false,0.91
Toronto,Canada,1,21,79.71,29.11,35.91,29.18,3.19,195.92,33.43,69.79,16.04,163.5004214963119,Unhealthy,13.87,11.98,false,false,9.45
Dubai,UAE,8,2,75.06,13.19,9.55,20.57,7.73,109.87,25.67,67.17,13.55,161.09947312961012,Unhealthy,19.57,10.55,false,false,8.11
Cairo,Egypt,5,19,105.87,147.09,88.87,10.63,5.61,156.56,18.76,95.4,13.18,177.0076923076923,Unhealthy,15.47,12.16,false,false,6.75
London,UK,8,8,143.41,30.44,69.37,48.7,6.16,167.18,33.73,67.78,12.15,196.390832455216,Unhealthy,17.35,10.48,false,false,7.24
Mexico City,Mexico,9,11,17.16,65.6,43.54,26.96,1.41,40.45,21.43,65.4,2.11,177.40010537407798,Unhealthy,17.13,9.93,false,false,1.28
Mumbai,India,8,10,110.8,122.18,96.86,16.37,9.33,41.24,36.84,12.81,16.32,195.55437302423604,Unhealthy,14.73,9.18,false,false,14.47
Madrid,Spain,8,11,47.66,61.9,25.67,21.04,3.84,78.2,6.58,13.27,14.28,130.94170854271357,Poor,13.65,10.28,false,false,12.61
Beijing,China,12,7,76.58,39.46,89.13,6.0,8.17,34.03,23.46,90.95,10.28,161.88429926238146,Unhealthy,13.4,11.58,false,false,5.38
Moscow,Russia,2,22,67.27,198.37,35.24,20.07,3.69,50.53,34.87,41.9,4.15,157.077239199157,Unhealthy,17.85,10.47,false,false,2.92
Toronto,Canada,11,8,137.1,87.26,47.69,11.66,7.59,102.11,3.98,50.37,13.01,193.1327713382508,Unhealthy,11.82,9.76,false,false,8.65
Sydney,Australia,8,2,53.21,186.31,80.14,16.38,2.91,195.59,5.71,36.32,15.57,144.60753768844222,Poor,15.83,10.33,false,false,11.42
New York,USA,5,6,101.6,24.91,79.64,1.43,2.52,73.58,-1.49,86.71,14.28,174.80295047418335,Unhealthy,15.79,9.96,false,false,7.65
Cairo,Egypt,4,25,86.0,195.6,83.84,16.36,7.11,185.57,32.51,63.11,8.63,97.6,Moderate,16.89,11.86,false,false,5.29
Tokyo,Japan,2,8,67.97,28.02,52.94,41.57,0.37,59.95,8.42,99.71,10.55,154.49557428872498,Unhealthy,17.43,11.11,false,false,5.28
Istanbul,Turkey,4,5,93.47,111.91,42.36,19.06,5.52,152.29,35.41,84.13,16.98,170.60516332982087,Unhealthy,16.71,10.93,false,false,9.22
Rio de Janeiro,Brazil,3,2,130.16,187.61,73.79,17.81,2.55,49.69,31.66,62.21,19.04,189.54942044257112,Unhealthy,18.14,12.15,false,false,11.74
Los Angeles,USA,6,15,44.34,182.04,23.1,38.25,5.26,25.15,23.09,95.87,19.52,122.76683417085428,Poor,17.79,9.92,false,false,9.97
Moscow,Russia,9,1,147.64,177.62,25.7,7.75,1.88,96.98,12.11,10.43,14.02,198.5749209694415,Unhealthy,13.62,10.21,false,false,12.7
Johannesburg,South Africa,12,1,31.87,115.79,51.59,11.7,0.53,186.79,32.16,30.05,3.38,92.57639484978544,Moderate,18.35,9.16,false,false,2.6
Moscow,Russia,9,28,55.23,99.43,25.26,30.4,1.42,140.14,-9.76,17.77,8.58,149.58140703517589,Poor,13.62,10.21,false,false,7.29
Toronto,Canada,9,12,27.18,26.26,26.39,44.93,6.47,137.44,7.52,91.83,10.62,82.71330472103006,Moderate,16.8,11.04,false,false,5.54
Mumbai,India,12,5,50.44,157.7,12.69,49.86,4.51,195.79,-9.34,46.71,10.31,173.06290832455215,Unhealthy,13.09,12.18,false,false,7.03
Johannesburg,South Africa,4,7,76.3,12.23,85.43,36.98,9.65,183.92,12.56,67.42,7.07,161.73972602739727,Unhealthy,14.13,10.18,false,false,4.22
Rio de Janeiro,Brazil,2,25,69.92,62.79,27.65,49.96,6.21,189.83,1.65,90.89,8.45,199.2564805057956,Unhealthy,14.93,10.65,false,false,4.43
London,UK,1,11,117.5,147.22,98.82,10.47,0.43,117.97,28.65,35.1,17.2,182.5840885142255,Unhealthy,14.04,10.45,false,false,12.73
Toronto,Canada,2,26,130.85,78.11,74.41,20.26,4.16,177.6,32.37,65.59,14.56,167.65690200210747,Unhealthy,16.03,10.92,false,false,8.79
Sydney,Australia,10,8,83.05,51.22,14.4,31.92,5.1,176.05,-7.24,52.27,11.64,170.70326659641728,Unhealthy,13.51,11.58,false,false,7.64
Bangkok,Thailand,1,19,24.39,31.57,15.47,9.85,5.7,177.94,30.58,71.66,16.24,76.84592274678113,Moderate,15.08,10.9,false,false,9.46
Bangkok,Thailand,2,16,48.89,174.74,61.27,43.27,1.84,154.54,-0.88,87.36,18.08,133.97035175879398,Poor,14.32,11.74,false,false,9.65
Bangkok,Thailand,7,24,59.92,127.32,82.04,42.32,8.34,189.0,6.96,46.98,7.43,112.4497487437186,Poor,14.56,10.49,false,false,5.06
Mumbai,India,12,21,68.71,71.06,15.6,46.61,1.66,66.24,-9.58,15.82,14.18,190.9693361433088,Unhealthy,13.09,12.18,false,false,12.24
Istanbul,Turkey,2,20,114.66,143.38,85.52,8.8,3.41,102.72,24.09,75.04,3.84,181.54625922023183,Unhealthy,9.58,10.91,false,false,2.19
Los Angeles,USA,9,8,52.18,16.49,27.96,40.74,4.03,85.52,7.03,61.87,7.5,142.0713567839196,Poor,15.62,9.11,false,false,4.63
Moscow,Russia,11,25,37.62,173.27,45.23,25.78,4.01,170.19,1.29,75.54,1.77,162.43161222339305,Unhealthy,12.32,9.66,false,false,1.01
Istanbul,Turkey,1,28,110.4,89.78,9.91,48.9,2.3,85.24,21.91,88.0,2.38,179.34668071654374,Unhealthy,14.26,10.42,false,false,1.27
London,UK,9,26,104.52,47.3,49.24,2.83,4.29,12.97,12.26,62.73,10.85,176.31064278187566,Unhealthy,18.45,10.68,false,false,6.67
Moscow,Russia,6,9,126.71,85.68,12.12,7.7,6.83,70.84,39.44,43.1,19.37,187.76807165437305,Unhealthy,17.67,9.34,false,false,13.54
Los Angeles,USA,4,2,79.0,187.26,98.6,30.75,1.14,173.04,-5.43,79.47,14.92,163.13382507903057,Unhealthy,14.11,9.77,false,false,8.31
Seoul,South Korea,5,19,40.4,107.24,28.57,35.88,7.75,168.24,8.52,26.37,19.87,113.06532663316582,Poor,14.06,8.93,false,false,15.72
Mumbai,India,12,20,136.42,60.57,42.16,22.05,6.02,106.38,37.88,62.41,19.82,92.8578787878788,Moderate,13.09,12.18,false,false,12.2
Tokyo,Japan,1,4,86.22,122.88,10.96,48.98,0.3,131.54,33.65,39.84,10.94,190.31875658587987,Unhealthy,13.34,10.8,false,false,7.82
Bangkok,Thailand,2,4,120.33,190.04,36.04,30.86,6.56,39.9,35.18,91.77,4.05,184.47386722866176,Unhealthy,14.32,11.74,false,false,2.11
Istanbul,Turkey,12,12,90.26,101.8,66.66,42.77,5.07,186.78,38.96,52.2,18.12,168.9477344573235,Unhealthy,14.02,9.91,false,false,11.91
Cairo,Egypt,12,20,117.66,148.71,30.52,37.84,8.06,179.04,-9.93,95.1,2.47,183.09525816649105,Unhealthy,15.75,9.44,false,false,1.27
Tokyo,Japan,7,20,44.08,155.55,27.66,20.76,6.93,146.01,29.06,43.13,17.46,122.12663316582916,Poor,13.33,10.58,false,false,12.2
Istanbul,Turkey,12,12,105.22,20.68,38.63,44.28,1.06,136.12,38.96,52.2,18.12,168.9477344573235,Unhealthy,14.02,9.91,false,false,11.91
