,Unnamed: 0,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Air_Quality,HasRained,Is_Stagnant,Dispersion_Index,Air_Quality_Category
3235,3235,31.98,130.06,79.54,16.54,1.74,96.95,35.1,63.98,15.44,92.80772532188844,False,False,9.42,Moderate
3236,3236,135.68,63.16,39.64,19.27,3.18,119.16,-6.37,19.67,15.23,192.3995785036881,False,False,12.73,Unhealthy
3237,3237,99.77,174.97,98.81,3.33,4.01,107.15,4.71,82.37,1.28,173.85806111696522,False,False,0.7,Unhealthy
3238,3238,10.02,163.37,35.26,27.3,5.54,33.16,32.13,31.96,1.4,105.14272727272729,False,False,2.76,Poor
3239,3239,13.66,38.44,29.37,1.33,1.36,116.04,2.32,77.68,11.25,54.28068669527897,False,False,6.33,Moderate
3240,3240,55.86,115.44,68.68,30.95,9.69,100.07,28.98,11.22,4.96,151.1858798735511,False,False,4.46,Unhealthy
3241,3241,94.0,93.23,20.71,45.22,4.82,158.37,9.61,84.9,2.11,170.87881981032666,False,False,11.49,Unhealthy
3242,3242,23.35,116.89,28.6,37.21,4.41,172.52,-3.55,18.68,16.41,81.63242424242424,False,False,13.83,Moderate
3243,3243,63.87,117.46,96.77,31.1,0.42,112.52,-6.45,50.12,4.6,155.32170706006323,False,False,3.06,Unhealthy
3244,3244,51.48,146.85,40.61,13.53,1.66,127.47,4.36,13.85,11.05,140.3477386934673,False,False,11.65,Poor
3245,3245,114.9,67.59,63.78,34.77,9.09,118.95,20.1,49.36,5.34,181.67017913593256,False,False,7.19,Unhealthy
3246,3246,100.09,113.44,78.69,33.57,7.47,73.62,18.36,86.38,18.16,174.02328767123288,False,False,10.35,Unhealthy
3247,3247,142.98,48.68,5.39,49.91,2.24,127.71,21.26,25.2,3.75,196.16880927291885,False,False,15.79,Unhealthy
3248,3248,27.87,32.73,50.41,45.37,3.78,13.47,-0.99,10.23,16.2,84.16437768240344,False,False,14.7,Moderate
3249,3249,143.52,189.57,63.49,14.05,6.82,159.38,28.35,66.21,14.47,196.4476290832456,False,False,3.64,Unhealthy
3250,3250,146.54,22.75,45.28,24.11,6.98,26.18,18.43,37.12,8.4,198.00695468914648,False,False,1.6,Unhealthy
3251,3251,66.21,183.49,39.52,45.55,4.17,170.38,30.96,25.3,4.76,156.5299262381454,False,False,3.8,Unhealthy
3252,3252,45.91,155.02,66.47,14.23,4.28,38.54,7.38,71.92,13.63,126.6326633165829,False,False,7.93,Poor
3253,3253,7.1,192.06,57.85,40.9,3.19,112.93,16.13,40.96,6.5,119.3428282828283,False,False,5.36,Poor
3254,3254,85.34,102.28,43.67,16.4,9.35,72.38,22.05,41.41,15.46,166.4073761854584,False,False,10.93,Unhealthy
3255,3255,31.82,82.0,68.78,27.37,0.68,123.39,35.79,26.36,14.7,92.47124463519312,False,False,5.31,Moderate
3256,3256,122.99,109.87,38.76,18.56,8.59,10.97,35.76,20.91,9.37,185.8473129610116,False,False,7.75,Unhealthy
3257,3257,83.74,139.25,81.71,8.67,4.56,123.09,36.13,35.19,11.88,165.58124341412014,False,False,4.02,Unhealthy
3258,3258,94.98,192.41,74.53,41.28,9.6,146.2,37.57,45.31,9.38,171.38482613277134,False,False,13.52,Unhealthy
3259,3259,119.44,33.24,74.59,35.16,4.99,38.96,11.6,71.46,13.67,184.01433087460484,False,False,7.72,Unhealthy
3260,3260,79.66,76.51,51.62,16.21,3.3,152.52,37.93,85.34,18.99,163.4746048472076,False,False,10.25,Unhealthy
3261,3261,118.16,64.68,38.61,34.5,2.15,14.4,31.18,96.6,19.68,183.35342465753425,False,False,10.01,Unhealthy
3262,3262,14.45,15.16,60.45,24.23,8.62,181.65,27.59,43.17,12.58,92.2,False,False,5.91,Moderate
3263,3263,53.22,46.4,11.02,6.05,8.74,113.12,-4.18,16.17,17.8,144.6321608040201,False,False,15.32,Poor
3264,3264,140.54,126.67,51.14,9.35,3.85,74.44,33.59,97.11,15.43,194.908956796628,False,False,7.83,Unhealthy
3265,3265,128.57,99.71,35.46,23.89,7.31,22.85,18.46,23.19,12.04,188.7284510010537,False,False,9.77,Unhealthy
3266,3266,139.71,89.94,29.29,40.1,9.94,83.39,-7.13,49.31,19.26,194.4804004214963,False,False,9.7,Unhealthy
3267,3267,122.72,180.74,72.51,25.36,1.23,185.56,11.44,51.68,10.35,185.70790305584825,False,False,6.82,Unhealthy
3268,3268,84.14,28.36,85.39,40.33,5.27,133.94,13.57,51.26,14.24,165.78777660695468,False,False,9.41,Unhealthy
3269,3269,144.83,107.33,51.3,3.32,4.65,10.79,-8.16,91.47,13.68,197.1240252897788,True,False,7.14,Unhealthy
3270,3270,147.07,61.32,84.91,13.33,4.66,42.08,4.12,71.36,15.77,198.28061116965227,False,False,11.3,Unhealthy
3271,3271,51.69,47.67,7.76,43.77,8.21,59.31,26.86,65.7,4.02,140.864824120603,False,False,2.43,Poor
3272,3272,66.08,95.92,24.08,19.46,6.58,58.98,32.09,84.67,14.9,156.46280295047418,False,False,6.96,Unhealthy
3273,3273,38.89,138.88,38.37,31.12,3.25,186.0,-5.66,55.79,14.89,109.34723618090452,False,False,9.56,Poor
3274,3274,50.08,83.58,69.09,4.74,1.78,121.56,0.9,71.18,3.82,136.9005025125628,False,False,2.23,Poor
3275,3275,59.73,159.27,70.44,12.87,4.78,125.5,-3.35,91.94,15.98,153.1840885142255,False,False,15.75,Unhealthy
3276,3276,128.71,77.22,52.63,6.58,2.71,150.88,35.38,89.59,16.06,188.80073761854584,False,False,8.47,Unhealthy
3277,3277,55.01,46.89,51.28,29.53,1.53,31.16,-2.15,19.3,7.21,149.03969849246232,False,False,6.91,Poor
3278,3278,50.18,18.6,21.53,25.26,5.41,98.46,21.1,64.89,1.37,137.1467336683417,False,False,7.05,Poor
3279,3279,56.31,27.23,79.28,6.97,1.53,105.24,39.46,57.96,8.04,151.41822971549,False,False,5.09,Unhealthy
3280,3280,14.66,106.62,5.74,32.9,2.82,43.13,1.95,99.74,18.76,76.54929292929293,True,False,9.39,Moderate
3281,3281,26.95,189.96,67.6,37.35,5.14,81.66,31.33,35.4,14.25,118.30343434343436,False,False,10.52,Poor
3282,3282,146.95,135.51,82.45,9.49,0.7,130.48,26.49,73.34,0.69,198.2186512118019,False,False,8.61,Unhealthy
3283,3283,135.36,65.7,10.78,22.92,0.57,134.53,25.21,67.18,12.25,192.23435194942044,False,False,7.33,Unhealthy
3284,3284,8.51,110.19,76.14,27.83,8.04,39.64,4.95,76.03,5.65,86.39999999999999,False,False,3.21,Moderate
3285,3285,117.78,21.72,82.96,12.89,5.39,51.59,30.65,61.67,3.13,183.1572181243414,False,False,2.71,Unhealthy
3286,3286,115.36,134.66,63.42,17.38,6.7,95.21,7.71,19.93,9.01,181.90769230769232,False,False,11.38,Unhealthy
3287,3287,109.26,25.86,50.04,9.32,4.95,50.73,30.47,33.98,15.05,178.75806111696522,False,False,11.23,Unhealthy
3288,3288,84.83,180.38,53.34,30.75,6.55,94.06,35.4,56.38,17.19,166.14404636459432,False,False,10.99,Unhealthy
3289,3289,42.41,153.83,57.86,36.52,0.41,137.79,19.64,39.0,19.92,118.0145728643216,False,False,14.33,Poor
3290,3290,82.22,92.75,67.74,23.49,8.4,134.34,8.6,23.87,11.04,164.7964172813488,False,False,6.1,Unhealthy
3291,3291,88.03,20.86,8.73,2.36,3.13,158.77,13.51,26.61,4.1,167.79631190727082,True,False,5.72,Unhealthy
3292,3292,144.89,119.95,64.0,47.19,2.85,23.43,-2.38,32.78,1.83,197.1550052687039,False,False,7.76,Unhealthy
3293,3293,40.48,38.61,70.65,32.02,9.07,18.63,32.73,17.62,18.28,113.26231155778892,False,False,15.54,Poor
3294,3294,96.51,141.7,99.81,17.0,5.57,48.16,23.82,71.03,5.0,172.17481559536355,False,False,2.92,Unhealthy
3295,3295,117.56,11.49,47.21,48.23,5.37,90.83,36.97,34.99,9.29,183.0436248682824,False,False,6.88,Unhealthy
3296,3296,129.0,30.94,39.56,20.3,0.19,127.55,18.93,68.85,1.05,188.9504741833509,False,False,0.62,Unhealthy
3297,3297,35.81,119.71,95.58,46.77,0.98,95.18,-5.35,24.31,7.88,101.76331658291458,True,False,7.68,Poor
3298,3298,9.65,197.37,81.24,1.11,7.42,104.51,6.01,96.92,9.04,121.97101010101012,False,False,8.33,Poor
3299,3299,45.49,187.0,31.36,29.92,5.08,176.23,32.45,54.97,4.79,125.59849246231155,False,False,3.21,Poor
3300,3300,81.8,121.04,77.77,47.25,2.94,177.47,8.27,70.38,8.61,164.5795574288725,False,False,5.05,Unhealthy
3301,3301,123.46,116.33,42.66,12.01,7.86,89.99,32.45,21.93,14.99,186.0899894625922,False,False,12.29,Unhealthy
3302,3302,65.98,29.64,23.09,16.19,7.58,100.54,22.81,58.51,3.32,156.41116965226556,False,False,2.09,Unhealthy
3303,3303,122.09,38.23,27.3,17.43,0.53,121.72,12.61,16.45,15.93,185.38261327713383,False,False,11.01,Unhealthy
3304,3304,142.3,10.8,8.77,12.54,9.78,125.97,-8.42,95.82,13.57,195.8177028451001,True,False,6.93,Unhealthy
3305,3305,24.39,167.93,50.54,47.01,5.28,84.58,38.09,12.23,3.62,107.39969696969698,False,False,3.23,Poor
3306,3306,85.17,66.59,17.2,24.96,2.32,196.05,21.3,52.58,19.09,166.3195995785037,False,False,12.51,Unhealthy
3307,3307,124.35,68.53,31.5,45.46,0.97,134.02,14.95,74.92,19.35,186.5495258166491,False,False,11.06,Unhealthy
3308,3308,39.39,165.19,96.96,7.21,3.32,119.1,17.14,50.53,3.78,110.578391959799,False,False,1.09,Poor
3309,3309,31.74,48.94,10.08,29.8,4.0,139.24,28.33,98.68,9.33,92.3030042918455,False,False,9.92,Moderate
3310,3310,75.97,27.96,80.25,26.94,4.51,147.98,-5.26,60.71,10.33,161.56933614330876,False,False,6.43,Unhealthy
3311,3311,20.97,120.99,18.59,42.38,6.21,34.57,-6.59,47.85,6.26,83.66171717171717,False,False,3.16,Moderate
3312,3312,57.2,198.86,80.75,15.62,1.71,136.88,15.15,66.84,15.96,151.87776606954688,False,False,9.57,Unhealthy
3313,3313,141.5,136.0,34.25,24.13,3.14,166.25,39.8,87.86,6.88,195.4046364594309,False,False,3.66,Unhealthy
3314,3314,78.63,151.75,31.11,7.6,2.37,21.72,5.32,29.32,19.69,162.9427818756586,False,False,15.23,Unhealthy
3315,3315,109.19,50.92,99.47,3.62,2.45,103.82,8.39,61.34,13.67,178.7219178082192,False,False,5.91,Unhealthy
3316,3316,122.17,15.31,36.35,37.21,2.03,187.98,18.93,83.22,6.69,185.4239199157008,False,False,4.26,Unhealthy
3317,3317,49.68,43.67,7.7,16.53,9.77,137.64,-7.67,85.94,1.68,135.91557788944723,False,False,0.9,Poor
3318,3318,57.43,82.37,11.24,17.97,2.89,47.28,18.89,69.46,6.31,151.99652265542676,False,False,3.72,Unhealthy
3319,3319,141.35,118.88,70.69,41.38,3.38,124.26,-9.35,47.77,10.06,195.32718651211803,False,False,13.28,Unhealthy
3320,3320,149.14,105.14,71.81,1.55,7.69,18.28,1.49,11.1,16.23,199.3494204425712,False,False,14.61,Unhealthy
3321,3321,6.93,63.18,78.15,43.01,9.48,105.05,-7.57,34.9,9.51,76.72500000000001,False,False,7.05,Moderate
3322,3322,106.55,184.22,50.97,4.93,7.34,190.81,29.2,15.06,8.32,177.35879873551107,False,False,7.23,Unhealthy
3323,3323,47.2,174.96,26.67,6.76,8.29,188.55,7.76,35.71,4.38,129.80904522613065,False,False,3.23,Poor
3324,3324,52.84,136.37,10.89,22.67,3.8,130.66,32.95,90.03,16.1,143.6964824120603,False,False,10.79,Poor
3325,3325,69.8,63.55,32.41,28.31,0.9,157.26,18.79,17.52,19.0,158.3835616438356,False,False,16.17,Unhealthy
3326,3326,49.2,188.82,87.64,3.98,4.65,27.99,-1.89,15.42,14.17,134.73366834170855,False,False,4.43,Poor
3327,3327,56.85,72.67,70.79,49.33,3.23,105.48,6.52,74.67,1.56,151.69704952581665,False,False,1.07,Unhealthy
3328,3328,65.64,87.33,66.93,21.57,8.29,137.1,-3.39,59.44,18.6,156.23561643835615,False,False,8.02,Unhealthy
3329,3329,141.21,84.88,41.07,20.84,1.96,198.44,8.74,93.76,9.8,195.254899894626,False,False,5.06,Unhealthy
3330,3330,77.91,41.1,45.79,35.62,0.47,169.34,-9.53,62.47,7.14,162.57102212855636,False,False,8.11,Unhealthy
3331,3331,126.19,96.58,23.8,7.47,3.11,180.18,16.81,46.1,12.02,187.4995785036881,False,False,2.91,Unhealthy
3332,3332,88.66,140.56,30.14,38.7,3.89,122.6,1.64,55.46,1.08,168.12160168598524,False,False,0.69,Unhealthy
3333,3333,149.81,182.66,68.84,8.24,9.99,51.18,34.54,41.71,18.93,199.69536354056905,False,False,13.36,Unhealthy
3334,3334,117.55,138.84,66.42,25.72,0.95,55.08,-0.14,72.79,2.37,183.03846153846155,False,False,2.11,Unhealthy
3335,3335,90.71,163.05,75.74,38.72,5.17,110.98,19.87,34.74,16.3,169.18008429926238,False,False,13.97,Unhealthy
3336,3336,76.46,154.18,9.86,8.11,4.66,92.23,11.61,77.09,6.27,161.82233930453108,False,False,3.54,Unhealthy
3337,3337,139.72,161.39,50.94,32.57,4.88,58.4,30.73,76.19,16.15,194.4855637513172,False,False,9.17,Unhealthy
3338,3338,130.77,163.17,70.46,14.58,6.55,33.95,6.25,20.04,15.58,189.86438356164385,False,False,12.98,Unhealthy
3339,3339,37.81,161.3,44.91,10.42,3.97,132.27,10.12,47.59,16.63,106.68793969849249,False,False,10.92,Poor
3340,3340,148.28,33.84,31.1,18.9,8.45,33.67,36.84,80.78,13.28,198.90537407797683,False,False,7.35,Unhealthy
3341,3341,6.09,155.5,60.77,15.72,1.64,116.59,3.82,22.29,8.08,101.24747474747475,False,False,6.61,Poor
3342,3342,105.35,179.02,22.78,39.05,1.55,124.61,10.83,89.42,10.99,176.73919915700736,False,False,5.8,Unhealthy
3343,3343,64.4,157.34,42.39,49.05,9.48,83.5,1.19,77.56,18.89,155.59536354056902,False,False,10.64,Unhealthy
3344,3344,43.97,107.33,33.7,30.01,9.23,57.32,21.75,21.07,4.32,121.85577889447237,False,False,3.57,Poor
3345,3345,123.97,77.56,69.97,14.25,8.97,76.05,0.1,82.92,19.62,186.35331928345627,False,False,10.73,Unhealthy
3346,3346,140.47,49.38,39.79,18.69,2.87,44.44,-1.16,82.6,5.75,194.872813487882,False,False,1.76,Unhealthy
3347,3347,82.49,27.66,67.37,2.3,3.65,104.9,24.55,69.71,15.36,164.9358271865121,False,False,9.05,Unhealthy
3348,3348,67.38,30.76,49.41,7.46,6.61,134.24,27.03,67.74,12.78,157.13403582718652,False,False,7.62,Unhealthy
3349,3349,77.69,80.53,95.32,47.89,4.73,125.78,4.26,13.17,4.77,162.45742887249736,False,False,1.7,Unhealthy
3350,3350,115.15,124.28,30.94,15.45,3.92,144.33,-9.16,93.91,15.55,181.79926238145416,True,False,8.02,Unhealthy
3351,3351,95.3,88.96,17.43,5.74,5.19,24.48,34.89,42.69,14.79,171.550052687039,False,False,9.28,Unhealthy
3352,3352,103.59,126.72,32.72,4.57,5.55,16.13,5.23,33.7,4.34,175.8304531085353,False,False,2.36,Unhealthy
3353,3353,123.98,74.5,65.08,23.18,6.83,96.92,33.48,37.13,16.22,186.35848261327715,False,False,5.71,Unhealthy
3354,3354,98.66,56.63,15.78,17.94,9.57,146.09,15.7,23.82,9.44,173.28493150684932,False,False,7.62,Unhealthy
3355,3355,90.02,186.03,49.47,7.31,3.31,176.2,24.71,78.89,9.38,168.82381454162277,False,False,5.24,Unhealthy
3356,3356,31.72,72.52,95.86,11.25,0.51,169.17,23.12,94.46,5.26,95.59,False,False,8.83,Moderate
3357,3357,91.98,184.65,56.88,47.38,8.62,176.5,-6.9,67.81,5.69,169.83582718651212,False,False,3.39,Unhealthy
3358,3358,10.12,25.91,55.45,49.0,9.49,136.5,17.61,14.1,6.0,67.33333333333333,False,False,1.72,Moderate
3359,3359,145.01,59.27,42.57,34.85,5.51,192.61,24.15,18.76,18.6,197.2169652265543,False,False,8.19,Unhealthy
3360,3360,116.59,196.9,27.17,25.26,8.99,144.63,32.49,62.85,15.01,182.5427818756586,False,False,9.22,Unhealthy
3361,3361,87.7,63.17,63.25,47.07,8.89,184.03,-3.62,68.31,15.19,167.62592202318228,False,False,9.03,Unhealthy
3362,3362,73.92,86.95,76.06,16.13,2.38,24.43,33.86,84.97,16.55,160.51085353003162,False,False,8.95,Unhealthy
3363,3363,141.22,65.3,21.46,17.66,7.5,130.64,-3.0,40.17,7.64,195.2600632244468,False,False,10.12,Unhealthy
3364,3364,98.5,137.39,97.35,47.83,7.19,96.46,-6.56,50.27,10.7,173.2023182297155,False,False,7.12,Unhealthy
3365,3365,104.08,90.27,66.77,40.68,1.57,51.48,16.52,44.82,17.4,176.08345626975765,False,False,12.01,Unhealthy
3366,3366,108.28,34.35,67.95,29.92,6.78,66.59,-3.99,34.26,9.16,178.25205479452055,False,False,8.05,Unhealthy
3367,3367,145.18,145.31,25.4,12.69,6.44,197.96,38.94,15.39,14.47,197.30474183350896,False,False,6.71,Unhealthy
3368,3368,147.31,177.78,92.02,29.18,8.09,20.84,7.45,21.36,17.46,198.404531085353,False,False,14.39,Unhealthy
3369,3369,54.63,129.65,76.98,24.72,0.14,166.25,-6.64,47.07,16.65,148.1040201005025,True,False,5.22,Poor
3370,3370,132.64,196.15,77.76,26.89,2.37,189.85,8.57,29.55,15.47,190.82992623814545,False,False,11.94,Unhealthy
3371,3371,120.01,126.03,59.29,15.65,0.31,50.79,11.06,16.36,1.24,184.3086406743941,False,False,1.07,Unhealthy
3372,3372,132.82,120.11,18.79,8.67,9.49,68.17,34.99,65.11,15.08,190.92286617492096,False,False,9.13,Unhealthy
3373,3373,45.36,131.52,86.11,11.38,2.67,52.62,1.33,20.69,3.04,125.278391959799,False,False,1.08,Poor
3374,3374,98.83,160.95,35.95,40.91,4.1,154.9,-6.79,48.56,15.46,173.372708113804,False,False,3.25,Unhealthy
3375,3375,89.33,44.85,63.76,33.69,1.77,99.94,11.75,68.63,19.07,168.46754478398313,False,False,11.31,Unhealthy
3376,3376,101.65,55.86,82.18,46.64,1.4,182.32,22.83,81.39,16.81,174.82876712328766,False,False,9.27,Unhealthy
3377,3377,50.99,84.18,36.13,1.57,7.6,77.44,22.1,55.05,17.76,139.14120603015076,False,False,11.45,Poor
3378,3378,143.3,159.61,23.7,19.18,4.32,125.32,-3.45,30.7,1.01,196.3340358271865,False,False,0.77,Unhealthy
3379,3379,30.41,192.76,11.31,40.88,1.72,16.17,4.98,85.4,8.14,119.68929292929292,False,False,4.39,Poor
3380,3380,70.62,38.37,85.72,9.34,6.85,160.01,5.71,93.83,18.29,158.8069546891465,False,False,2.63,Unhealthy
3381,3381,61.34,143.75,30.6,25.28,8.07,162.73,11.57,80.26,12.52,154.01538461538462,False,False,6.95,Unhealthy
3382,3382,93.88,131.25,19.42,26.66,3.45,12.23,-5.11,47.47,13.8,170.81685985247628,False,False,8.48,Unhealthy
3383,3383,57.37,127.05,93.29,11.6,8.73,122.75,31.86,85.66,8.8,151.96554267650157,False,False,4.74,Unhealthy
3384,3384,58.51,118.28,82.88,6.07,2.63,68.58,36.73,11.8,7.24,152.5541622760801,False,False,6.48,Unhealthy
3385,3385,19.29,167.35,6.31,45.57,5.09,89.69,-5.83,77.65,8.02,107.11262626262626,False,False,6.07,Poor
3386,3386,79.41,21.68,33.56,1.06,1.87,98.63,6.64,13.88,14.7,163.345521601686,False,False,12.91,Unhealthy
3387,3387,27.14,90.54,88.05,17.59,3.73,53.14,36.33,79.97,5.24,87.27065217391305,False,False,2.91,Moderate
3388,3388,76.7,75.8,30.41,37.75,4.87,162.65,-3.48,13.23,16.99,161.94625922023184,False,False,15.0,Unhealthy
3389,3389,140.16,78.24,61.18,29.03,2.03,40.91,34.73,10.02,14.69,194.7127502634352,False,False,13.35,Unhealthy
3390,3390,107.38,154.42,88.63,17.89,6.57,145.98,-2.05,47.18,11.18,177.78735511064278,False,False,7.6,Unhealthy
3391,3391,79.96,11.9,17.98,15.4,7.02,149.58,12.42,25.27,3.68,163.6295047418335,False,False,5.74,Unhealthy
3392,3392,120.06,95.5,39.41,32.46,9.51,137.48,18.25,96.65,1.27,184.3344573234984,False,False,0.65,Unhealthy
3393,3393,107.72,88.94,25.64,41.84,6.78,60.12,12.55,17.66,18.11,177.96290832455216,False,False,15.39,Unhealthy
3394,3394,89.6,95.46,23.19,25.41,2.08,65.08,8.59,84.43,7.18,168.60695468914648,False,False,3.89,Unhealthy
3395,3395,93.21,56.02,87.4,2.86,4.36,77.27,-6.49,58.49,5.88,170.4709167544784,False,False,3.71,Unhealthy
3396,3396,120.21,104.44,14.06,22.47,7.33,102.33,-0.36,51.13,9.39,184.41190727081133,False,False,10.32,Unhealthy
3397,3397,24.1,171.57,71.91,29.56,7.47,182.11,11.85,89.49,5.37,109.20131313131311,False,False,2.83,Poor
3398,3398,114.55,157.53,76.11,18.62,1.25,152.4,-9.15,36.43,12.93,181.4894625922024,False,False,9.48,Unhealthy
3399,3399,149.17,19.76,16.7,25.59,1.85,140.84,-7.06,96.57,6.44,199.36491043203367,False,False,6.85,Unhealthy
3400,3400,108.89,95.39,23.97,15.97,0.34,31.65,29.87,99.85,1.74,178.56701791359325,False,True,0.87,Unhealthy
3401,3401,132.18,38.89,8.8,21.76,3.58,167.03,35.24,65.46,8.65,190.5924130663857,False,False,5.23,Unhealthy
3402,3402,105.28,91.15,56.09,4.29,3.95,14.13,11.67,97.36,8.89,176.70305584826133,False,False,4.5,Unhealthy
3403,3403,9.72,130.26,76.3,44.46,1.79,105.74,21.49,74.51,13.35,88.24989898989898,False,False,7.65,Moderate
3404,3404,148.86,186.68,62.76,19.04,9.59,172.2,-8.22,88.58,17.8,199.2048472075869,False,False,9.44,Unhealthy
3405,3405,74.11,143.45,64.37,1.08,2.18,184.07,10.71,97.11,1.15,160.60895679662804,False,False,0.58,Unhealthy
3406,3406,79.53,171.18,49.52,13.2,4.78,153.98,21.31,77.26,5.88,163.40748155953636,False,False,4.55,Unhealthy
3407,3407,137.75,71.31,54.07,41.4,8.45,104.47,33.16,41.82,4.73,193.46838777660696,False,True,1.59,Unhealthy
3408,3408,114.36,144.82,24.25,48.21,2.44,36.27,28.19,13.01,10.37,181.3913593256059,False,False,9.18,Unhealthy
3409,3409,40.72,105.63,95.14,43.94,8.99,83.95,-1.2,99.03,8.83,113.85326633165828,False,False,9.67,Poor
3410,3410,12.76,46.12,7.68,12.31,8.68,128.82,13.15,75.61,9.73,92.8,False,False,5.54,Moderate
3411,3411,27.46,31.53,58.23,4.0,8.35,92.87,12.1,23.0,4.72,89.5,False,False,3.84,Moderate
3412,3412,46.39,159.51,68.48,39.86,4.71,62.32,0.17,18.34,3.07,127.8145728643216,False,False,7.48,Poor
3413,3413,92.97,182.69,75.24,40.21,2.22,63.74,35.31,13.87,4.11,170.34699683877767,False,False,9.61,Unhealthy
3414,3414,9.09,187.2,55.76,43.93,2.27,154.65,35.29,98.66,10.36,116.93737373737372,False,False,5.21,Poor
3415,3415,48.42,160.95,5.74,48.28,2.11,197.83,6.84,50.1,10.33,132.81306532663316,False,False,6.88,Poor
3416,3416,148.77,56.93,50.41,30.56,2.31,78.32,15.06,67.64,18.98,199.15837723919915,False,False,11.32,Unhealthy
3417,3417,134.27,145.21,28.27,47.32,6.71,108.32,-4.44,22.6,19.72,191.67154899894624,False,False,16.08,Unhealthy
3418,3418,75.52,50.58,6.4,24.43,6.71,130.98,32.85,19.45,5.03,161.33698630136985,False,False,12.2,Unhealthy
3419,3419,102.92,107.51,39.68,34.02,2.32,157.84,29.46,95.39,0.54,175.4845100105374,False,False,10.5,Unhealthy
3420,3420,102.29,82.24,91.09,47.23,5.85,151.59,13.03,45.09,10.05,175.159220231823,False,False,7.06,Unhealthy
3421,3421,127.1,182.87,89.4,33.58,8.83,72.22,-5.43,22.6,12.65,187.9694415173867,False,False,9.05,Unhealthy
3422,3422,144.06,49.7,66.72,16.74,4.91,10.19,23.55,11.82,12.9,196.72644889357213,False,False,11.54,Unhealthy
3423,3423,132.7,102.41,57.84,33.33,3.6,44.18,2.42,91.79,10.01,190.8609062170706,False,True,1.63,Unhealthy
3424,3424,25.28,37.92,68.06,23.24,6.95,170.18,22.3,82.01,11.0,78.71759656652361,False,False,6.04,Moderate
3425,3425,86.06,105.03,99.51,24.91,5.83,70.57,-9.24,37.79,4.61,166.7791359325606,False,False,3.35,Unhealthy
3426,3426,113.07,40.8,20.32,1.87,1.26,60.84,37.28,11.18,3.13,180.72528977871443,False,False,3.22,Unhealthy
3427,3427,31.74,39.82,64.44,2.46,0.61,107.05,37.62,55.34,7.0,92.3030042918455,False,False,4.51,Moderate
3428,3428,140.01,140.33,63.8,22.29,3.0,118.33,20.77,61.79,15.81,194.63530031612223,False,False,9.77,Unhealthy
3429,3429,77.33,13.96,78.92,4.0,4.03,24.84,-3.33,46.17,8.39,162.27154899894626,False,False,5.74,Unhealthy
3430,3430,85.13,117.98,22.9,19.57,0.22,99.58,24.53,82.04,7.17,166.29894625922023,False,False,4.8,Unhealthy
3431,3431,66.65,198.36,25.48,28.17,9.74,40.91,14.88,20.15,16.07,156.75711275026345,False,False,13.37,Unhealthy
3432,3432,55.48,189.7,24.74,4.36,4.55,120.91,24.16,30.69,10.03,118.17474747474748,False,False,7.67,Poor
3433,3433,60.35,67.51,80.29,4.32,0.93,87.45,-3.54,32.22,14.45,153.50421496311907,False,False,10.63,Unhealthy
3434,3434,138.24,13.66,88.1,41.2,5.44,59.84,26.06,97.15,18.2,193.7213909378293,False,False,9.23,Unhealthy
3435,3435,38.16,150.48,38.27,44.94,2.35,96.37,38.92,12.83,1.22,107.54974874371858,False,False,1.08,Poor
3436,3436,108.11,63.36,44.63,45.93,7.13,134.58,38.57,43.52,14.88,178.16427818756586,False,False,14.4,Unhealthy
